time_s,synt_sig_20
437.662,-1220.5074309703848
437.696,-986.0803557659057
437.729,-711.376951972479
437.762,-832.2286085735251
437.796,-825.1846731065959
437.829,-810.8135769259025
437.862,-630.1241355526047
437.896,-750.21381063493
437.929,-891.4017183125297
437.962,-494.6092736514559
437.996,-711.000856297276
438.029,-924.2886959120183
438.062,-557.9011877506523
438.096,-922.3718987172751
438.129,-484.5389714111333
438.162,-760.2176710925345
438.196,-644.7882635981658
438.229,-798.2111966703446
438.262,-664.2729922065887
438.296,-737.2340817331819
438.329,-880.870878066639
438.362,-1062.1489706484329
438.396,-913.3021206081498
438.429,-661.8882301582837
438.462,-537.8446536452946
438.496,-751.4451038268476
438.529,-781.5689276544351
438.562,-665.2483900991458
438.596,-636.5522290607217
438.629,-658.1227652955669
438.662,-722.9522924313422
438.696,-698.5311544123156
438.729,-683.9117526359304
438.762,-1175.6113733077545
438.796,-964.9583251966993
438.829,-608.4250030954869
438.862,-361.3500217843901
438.896,-284.9561435854903
438.929,-404.3470943431454
438.962,-678.0902124410949
438.996,-684.04158124457
439.029,-800.2410451605333
439.062,-1037.4626155055576
439.096,-1024.4845797041912
439.129,-959.5622450248854
439.162,-1109.2159727528474
439.196,-692.7054580270782
439.229,-563.3239139045472
439.262,-633.9182832202214
439.296,-524.1874292722977
439.329,-468.514898395833
439.362,-693.5863309385185
439.396,-255.51688692630898
439.429,-605.4382913698147
439.462,-956.5208009997267
439.496,-685.8903219494698
439.529,-516.0874374592214
439.562,-694.5016125662959
439.596,-406.73936538461635
439.629,-440.20472649351774
439.662,-674.4710541618483
439.696,-742.4166024817827
439.729,-626.8465610713001
439.762,-617.1069902515867
439.796,-373.1425632656019
439.829,-318.092120338757
439.862,-789.2425232492787
439.896,-674.2701359108742
439.929,-871.1996854620697
439.962,-443.7680912349498
439.996,-793.0640519131508
440.029,-664.5499872194302
440.062,-745.4162464703551
440.096,-1090.1663468846607
440.129,-1125.3960434603578
440.162,-941.4204326124159
440.196,-707.7062576426089
440.229,-610.379224085798
440.262,-926.70392456599
440.296,-665.8392782566194
440.329,-419.7602288539098
440.362,-464.07210947033155
440.396,-655.1031035779336
440.429,-580.0666759439921
440.462,-516.6850828909205
440.496,-279.1969316691585
440.529,-125.29154558502341
440.562,-238.57415025351708
440.596,-353.0152144035985
440.629,-409.7711108535605
440.662,-462.5844753095667
440.696,-499.39280257248004
440.729,-665.434087152798
440.762,-178.57838723400073
440.796,-562.9892259950385
440.829,-300.1001566054233
440.862,-901.6075314064938
440.896,-761.0953377615958
440.929,-729.3868511913644
440.962,-658.4087714136787
440.996,-755.6642009803526
441.029,-373.12504966864833
441.062,-530.9505338890206
441.096,-789.7790293517492
441.129,-876.375909433023
441.162,-817.3880956517089
441.196,-577.8072945859161
441.229,-453.44052073785537
441.262,-820.6811266478578
441.296,-839.1704617014034
441.329,-900.7529569111721
441.362,-837.0723884668762
441.396,-578.3516181644873
441.429,-607.5303589598009
441.462,-487.33330910214914
441.496,-358.3696239605883
441.529,-607.2696618184943
441.562,-878.4056660330617
441.596,-835.7256114808506
441.629,-537.1094471525407
441.662,-499.8263523564065
441.696,-586.3851079213832
441.729,-366.716491141069
441.762,-418.32335792801234
441.796,-580.4856790455736
441.829,-927.3403721567104
441.862,-457.944040284642
441.896,-566.5452064258699
441.929,-730.6047856922203
441.962,-681.360552467102
441.996,-286.2996345574853
442.029,-254.7898388558326
442.062,-545.5485360770526
442.096,-431.734447339312
442.129,-187.7486779751124
442.162,-325.20193601109565
442.196,-454.8270364249041
442.229,-940.5432131298226
442.262,-420.50974056534653
442.296,-737.776176937379
442.329,-1132.4736410499722
442.362,-1240.8913617011845
442.396,-1067.8599746916539
442.429,-777.549664526791
442.462,-552.4054520239197
442.496,-574.0186616757392
442.529,-187.37260018274537
442.562,-448.8109261351914
442.596,-564.4595524407976
442.629,-967.7931125026313
442.662,-877.6463497369177
442.696,-1187.7200124971637
442.729,-1226.3116997688956
442.762,-819.5712886654911
442.796,-1147.5201379415992
442.829,-1267.3713331742385
442.862,-1318.5540545574058
442.896,-823.0915764806825
442.929,-469.8599330257024
442.962,-677.9796659830238
442.996,-447.0038553005318
443.029,-728.0605005196492
443.062,-385.3925247053489
443.096,-702.9034602217016
443.129,-553.3948988774357
443.162,-581.3593299568054
443.196,-1005.9571926788499
443.229,-992.3729103586692
443.262,-782.2500701615606
443.296,-1172.3415612445835
443.329,-878.3164693253424
443.362,-1078.82569074212
443.396,-766.2453428738017
443.429,-1047.5732745954333
443.462,-786.1732400022288
443.496,-559.6865989512178
443.529,-681.4780533505922
443.562,-702.4639947006561
443.596,-338.97874353831344
443.629,-677.3869262168936
443.662,-789.5682544728597
443.696,-555.3201231084847
443.729,-517.7487204098118
443.762,-676.7299586335139
443.796,-931.3385872421748
443.829,-540.7106706181105
443.862,-876.5568280159109
443.896,-312.4145230319036
443.929,-780.4145862843145
443.962,-945.6809308563107
443.996,-668.5550948032164
444.029,-557.8681443989076
444.062,-895.878317867936
444.096,-421.7324584361005
444.129,-448.0704246920084
444.162,-613.290868522621
444.196,-544.1676302055954
444.229,-321.9351904176074
444.262,-149.76254913599513
444.296,-376.7175370406728
444.329,-753.9647280047756
444.362,-890.503521410295
444.396,-1037.5644025585789
444.429,-1023.0783741381172
444.462,-894.0890023860926
444.496,-771.5698702653732
444.529,-487.8940608001708
444.562,-1040.889408856748
444.596,-832.473776261011
444.629,-629.0486411182798
444.662,-1304.791698826506
444.696,-900.3131526459827
444.729,-190.19650358507556
444.762,-345.1509049849176
444.796,-488.7582643488005
444.829,-561.7006406796055
444.862,-473.57488193624073
444.896,-237.94557292781937
444.929,-587.5004675600203
444.962,-355.91941100006767
444.996,-342.5542642996012
445.029,-120.6732467988634
445.062,-167.15712939703528
445.096,-361.1844193637181
445.129,-408.9111568503207
445.162,-526.5979648063058
445.196,-355.23656048302115
445.229,-648.4113568699145
445.262,-611.1298815030493
445.296,-625.4354600879417
445.329,-907.3563218694475
445.362,-724.8912339205873
445.396,-1028.7160846885536
445.429,-942.00095931126
445.462,-652.4473749071221
445.496,-652.9119523002637
445.529,-652.9475302473692
445.562,-826.158893067173
445.596,-471.88475380560646
445.629,-761.4732489788283
445.662,-576.1732610640272
445.696,-329.0893678474109
445.729,-824.0871937319655
445.762,-791.8884064291244
445.796,-786.6549323017828
445.829,-673.8511014932151
445.862,-914.113939898139
445.896,-1041.7611471992773
445.929,-825.7298830357768
445.962,-875.9615581420704
445.996,-852.4984196028853
446.029,-590.5287537396512
446.062,-984.6658588283234
446.096,-827.6697276724842
446.129,-862.831550097175
446.162,-790.833328042297
446.196,-893.1587998051765
446.229,-1042.453896218027
446.262,-753.0592574647892
446.296,-135.05051417420202
446.329,-509.3357455670151
446.362,-753.6498635957248
446.396,-763.7178651189329
446.429,-452.7318526484166
446.462,-815.2817174120419
446.496,-513.0601457101886
446.529,-925.9108172766868
446.562,-703.8636195311653
446.596,-533.7426613481327
446.629,-494.6448172338099
446.662,-466.1166887805905
446.696,-477.1064691189317
446.729,-271.4715346559397
446.762,-675.8454961028026
446.796,-799.2586945123587
446.829,-779.3105679250684
446.862,-390.3071144729345
446.896,-476.3569057965238
446.929,-450.851483138942
446.962,-552.4433894772719
446.996,-370.2462910836309
447.029,-843.0877868957698
447.062,-835.8384430656654
447.096,-772.452941592313
447.129,-827.2539402663953
447.162,-839.6175467480591
447.196,-643.9513060110992
447.229,-611.979975880256
447.262,-389.4110572072967
447.296,-984.2598881312474
447.329,-458.3363529170215
447.362,-684.2435230671779
447.396,-418.4492258484435
447.429,-649.2892425695851
447.462,-550.0730462206044
447.496,-799.7108051144437
447.529,-976.0098781868032
447.562,-689.2085284346747
447.596,-1287.2327190026951
447.629,-1247.0083659929592
447.662,-777.2563338714572
447.696,-878.0484804684465
447.729,-1043.1791496793721
447.762,-521.0219744589053
447.796,-186.32025310849542
447.829,-480.7565066642575
447.862,-297.0938446959243
447.896,-92.45232581084991
447.929,-354.13052968925354
447.962,-601.550608916476
447.996,-562.0044958658339
448.029,-892.5156884712926
448.062,-646.3108580706835
448.096,-746.9753436916438
448.129,-716.6086063797936
448.162,-675.4624698779741
448.196,-842.6439774913063
448.229,-753.4551652619313
448.262,-1011.3741214074573
448.296,-950.3772576872519
448.329,-1058.4625791259475
448.362,-1074.9274782478667
448.396,-1389.289829960409
448.429,-1139.7468499327645
448.462,-842.5423257095256
448.496,-807.30293798548
448.529,-563.9616110594375
448.562,-830.5553076603919
448.596,-827.8125903396306
448.629,-539.2452135324289
448.662,-676.0559005848203
448.696,-678.9967255947594
448.729,-203.90540200624991
448.762,-495.05606971281213
448.796,-691.3167334756354
448.829,-857.2996689214914
448.862,-794.1720953968929
448.896,-535.8375859656496
448.929,-546.9811259434097
448.962,-328.27020172191226
448.996,-399.2916371451266
449.029,-985.2373861810265
449.062,-637.9822880844762
449.096,-634.6448182182736
449.129,-717.5740036926998
449.162,-453.64319075889375
449.196,-606.734748151721
449.229,-492.1059314547548
449.262,-808.3497808790275
449.296,-1060.7204315983445
449.329,-973.1166271196696
449.362,-906.9399066904889
449.396,-732.5938959372145
449.429,-996.086687656401
449.462,-504.66567378497086
449.496,-801.6478751034746
449.529,-778.3032186750379
449.562,-727.1657428355595
449.596,-645.4917923915194
449.629,-585.4849877014062
449.662,-159.072541420712
449.696,-568.5597244674194
449.729,-527.1085991142861
449.762,-560.9159841024201
449.796,-390.91746234445077
449.829,-466.1521227320706
449.862,-532.2743338177181
449.896,-886.2398291083947
449.929,-820.4313244812851
449.962,-953.7747234102293
449.996,-956.4523072558436
450.029,-1030.8753259656223
450.062,-974.1306275189231
450.095,-925.9225193246551
450.129,-923.5367154264668
450.162,-903.7182543783391
450.195,-1014.852903966871
450.229,-846.9261035305265
450.262,-985.5364498794645
450.295,-999.6769763516169
450.329,-875.1240301841935
450.362,-1369.476240128075
450.395,-498.26044403171556
450.429,-540.7077666232841
450.462,-629.4413713536096
450.495,-761.8778511677544
450.529,-641.895944299061
450.562,-922.3732851319794
450.595,-740.2736286947656
450.629,-1118.9647013387473
450.662,-1181.968917309006
450.695,-1082.7360368871462
450.729,-611.364500780032
450.762,-998.3864382665693
450.795,-813.9442690530261
450.829,-1172.5248809022573
450.862,-915.6626303947232
450.895,-486.13020083726644
450.929,-595.2499648795151
450.962,-1137.7589277345605
450.995,-829.573352118445
451.029,-834.4833886495996
451.062,-593.054431488519
451.095,-768.7144640407391
451.129,-1051.7904336579852
451.162,-841.8365147689982
451.195,-930.6208176410014
451.229,-1372.7340007501693
451.262,-1117.4642958294226
451.295,-928.300517963175
451.329,-804.5172531785227
451.362,-618.1858055016746
451.395,-767.6921885967354
451.429,-1054.8671291277565
451.462,-1035.7659384617098
451.495,-903.1841631075205
451.529,-633.2683668402002
451.562,-759.3754737452509
451.595,-779.6928415386335
451.629,-768.0238543157874
451.662,-751.3914734304466
451.695,-372.77137237405725
451.729,-627.9992300148028
451.762,-734.598623586302
451.795,-667.6286136136466
451.829,-832.8614732643309
451.862,-1155.686881603439
451.895,-1335.4862655563747
451.929,-1189.6869515427093
451.962,-754.5975456876195
451.995,-602.5707263065808
452.029,-988.7174490092727
452.062,-858.8025524138673
452.095,-720.1469581502454
452.129,-935.4903349000565
452.162,-621.1857877473518
452.195,-545.5081553381547
452.229,-571.1160320429237
452.262,-629.7609447425476
452.295,-1011.624014361465
452.329,-564.7117505447438
452.362,-556.9709656523622
452.395,-618.7177621051919
452.429,-840.5806302338854
452.462,-881.4650750876197
452.495,-683.2967292856881
452.529,-527.1696192196401
452.562,-326.6374750509619
452.595,-703.3483464693791
452.629,-691.3024915133522
452.662,-1113.3632485883404
452.695,-1461.6154185730547
452.729,-1012.0019476698758
452.762,-1137.3976750598567
452.795,-1448.3151415622162
452.829,-1355.5074163576628
452.862,-983.8554113999498
452.895,-877.0162356587031
452.929,-1277.3277373705757
452.962,-751.1017892821576
452.995,-896.6462060466242
453.029,-816.0541681887884
453.062,-828.1783895835584
453.095,-816.1971016483434
453.129,-993.5241301877682
453.162,-886.5877838977398
453.195,-796.067358947984
453.229,-875.432644833616
453.262,-825.654714548916
453.295,-559.2936090913176
453.329,-789.7917553337431
453.362,-655.0506732533192
453.395,-756.1319022249924
453.429,-453.403759679857
453.462,-937.958671674558
453.495,-566.6450031538482
453.529,-775.4175181270072
453.562,-328.3528741026887
453.595,-483.93727742671746
453.629,-447.2113854456951
453.662,-601.3710406827595
453.695,-492.62739508446094
453.729,-475.91710618680133
453.762,-669.1611593709935
453.795,-534.2102364369811
453.829,-1347.1171825275187
453.862,-1145.975131965277
453.895,-947.3043827835488
453.929,-839.9622708935814
453.962,-675.4054066894771
453.995,-782.2756183786703
454.029,-816.7944989082279
454.062,-579.2153425593821
454.095,-460.5685977255589
454.129,-499.108308743243
454.162,-648.8055142238586
454.195,-90.00927603933064
454.229,-404.51361199955915
454.262,-549.0670379418821
454.295,-247.58207687368593
454.329,-127.7621955023634
454.362,-289.8951837760492
454.395,-691.2335926755385
454.429,-608.379900438252
454.462,-508.3647772887907
454.495,-230.73455334321312
454.529,107.1250024126694
454.562,-440.3117262562527
454.595,-294.6597874556048
454.629,-581.3267456754945
454.662,-658.0744808232239
454.695,-891.6698261604246
454.729,-434.58460230369144
454.762,-527.5644076964066
454.795,-569.9012945585592
454.829,-606.0827683190282
454.862,-539.5204539330815
454.895,-524.9921312908866
454.929,-773.8555569571483
454.962,-1087.1753079731495
454.995,-1138.4254879736468
455.029,-1267.3678978673606
455.062,-997.7689167249512
455.095,-1107.2203290188272
455.129,-738.8461881861977
455.162,-691.1037021327247
455.195,-1120.64615944381
455.229,-989.3736646738519
455.262,-1305.0963207249467
455.295,-1290.39031297398
455.329,-1161.3057675667021
455.362,-1212.527287691007
455.395,-610.918464385876
455.429,-566.0941866867066
455.462,-763.9995837379121
455.495,-410.50040967277323
455.529,-757.8525659694338
455.562,-816.4082666634638
455.595,-583.6603905931316
455.629,-919.6489495104684
455.662,-685.1700390703609
455.695,-644.242865177763
455.729,-579.6492083834651
455.762,-281.09119304465094
455.795,-416.36298140363596
455.829,-525.3143012882924
455.862,-899.5761131560023
455.895,-718.0097498594258
455.929,-835.8116329922252
455.962,-854.41938425347
455.995,-909.4477107404205
456.029,-700.0944138444753
456.062,-940.3393916540941
456.095,-807.7569883812199
456.129,-1005.746473461037
456.162,-1262.9566453729853
456.195,-1066.1640488438763
456.229,-834.7416477504828
456.262,-1034.769809504271
456.295,-892.6780056041789
456.329,-883.6172402182174
456.362,-1042.9943122843822
456.395,-794.8848990180936
456.429,-950.5475055340873
456.462,-794.0935791138322
456.495,-1095.4039376284968
456.529,-888.5852811129555
456.562,-702.224891003264
456.595,-707.5048250873234
456.629,-568.4621840631564
456.662,-510.1223121348073
456.695,-548.9895418065714
456.729,-456.22870221652175
456.762,-682.2945066527436
456.795,-585.510427019376
456.829,-642.8519339035037
456.862,-292.62601899565186
456.895,-480.96046039603516
456.929,-885.0267032628144
456.962,-688.5659733618158
456.995,-888.7945069714459
457.029,-691.7468311006203
457.062,-599.3132947772286
457.095,-818.9245692066382
457.129,-971.583653058035
457.162,-787.8409533333671
457.195,-985.3577207044785
457.229,-1093.0048431291289
457.262,-1035.3832663698413
457.295,-756.7098378612279
457.329,-1118.4972997432812
457.362,-1124.9363317307218
457.395,-408.7907403441527
457.429,-210.05544036010417
457.462,-291.8940266915342
457.495,-480.6887601181859
457.529,-342.23007254647246
457.562,-574.3501370809896
457.595,-1259.1919493875298
457.629,-1096.5952221671384
457.662,-1000.59128448706
457.695,-924.8227742429985
457.729,-805.4798510363665
457.762,-444.3763172628434
457.795,-590.9255962173972
457.829,-871.7765797198451
457.862,-809.2129423925992
457.895,-624.7877498713683
457.929,-754.4774257098713
457.962,-953.0464425892151
457.995,-703.5115876230215
458.029,-959.645980049393
458.062,-1065.8619324695526
458.095,-830.1414097394708
458.129,-986.4973607879995
458.162,-970.1705531934722
458.195,-864.9643659494633
458.229,-836.2302692654572
458.262,-1033.3317492824538
458.295,-828.694452084691
458.329,-1000.7016123702036
458.362,-541.8246090824316
458.395,-777.2958533816168
458.429,-653.3285482054015
458.462,-524.8646614443448
458.495,-712.6110594239385
458.529,-943.1750857768302
458.562,-669.671816111577
458.595,-1030.0565182692872
458.629,-1187.7038862119211
458.662,-835.5091423328483
458.695,-874.7177309789606
458.729,-1028.1961610148041
458.762,-1011.7041200414446
458.795,-1046.1509698357677
458.829,-450.0124074092108
458.862,-463.30145788722257
458.895,-843.0519372191975
458.929,-806.7354358099136
458.962,-583.439998309288
458.995,-921.2323313801355
459.029,-1016.5652023503567
459.062,-942.5223261074761
459.095,-1031.0420237568046
459.129,-687.0877388593865
459.162,-942.7764070701616
459.195,-905.4563746575402
459.229,-788.7432445583617
459.262,-439.27521675101593
459.295,-677.2053323600592
459.329,-276.15685201906155
459.362,-575.3798782672122
459.395,-680.3885404625727
459.429,-480.24337220368693
459.462,-213.5723972313769
459.495,-583.8872102478726
459.529,-375.25831578469524
459.562,-316.1407012300444
459.595,-681.1106411064503
459.629,-705.4064618907942
459.662,-707.4130584763333
459.695,-944.7068125331142
459.729,-812.0019816732998
459.762,-773.9848780713783
459.795,-704.2650367238009
459.829,-725.9375800310506
459.862,-876.3941394213155
459.895,-262.11928530903447
459.929,-486.59716966906933
459.962,-358.7378347873268
459.995,-417.73750635999846
460.029,-198.2268441223831
460.062,-618.8773907016757
460.095,-674.3029414565074
460.129,-756.2834784640454
460.162,-849.390955435781
460.195,-743.1003050693298
460.229,-814.8216900823381
460.262,-1092.1438645076214
460.295,-954.2319749944847
460.329,-928.0355785767636
460.362,-688.1949405555274
460.395,-1078.334787610508
460.429,-1008.3510040728811
460.462,-1002.6254551559347
460.495,-734.3780354085137
460.529,-927.5906929618685
460.562,-637.513075966428
460.595,-687.341304650262
460.629,-601.5664698658925
460.662,-437.84201229990333
460.695,-864.9673267159206
460.729,-828.2641900574445
460.762,-653.6503464838756
460.795,-678.1015505007676
460.829,-1033.957184638849
460.862,-716.9519948925248
460.895,-699.2108341959108
460.929,-724.4741158767417
460.962,-806.7748244804017
460.995,-1450.4380769999161
461.029,-925.4729491969812
461.062,-733.103140896102
461.095,-946.7496565314693
461.129,-1209.6144456499915
461.162,-1031.1649088341699
461.195,-656.0218158135208
461.229,-888.8825785789656
461.262,-885.1629638871773
461.295,-860.0495374852261
461.329,-702.2841460299514
461.362,-1045.478728860545
461.395,-978.2602590414731
461.429,-631.9012539616496
461.462,-922.8718269632705
461.495,-921.219604370408
461.529,-600.8234017844306
461.562,-538.8279975287048
461.595,-590.111689164037
461.629,-584.9249966591511
461.662,-552.8401702675557
461.695,-686.4110492721661
461.729,-482.54655828779545
461.762,-731.2466948169771
461.795,-947.8528592017443
461.829,-1110.9951357694185
461.862,-1051.0349033962748
461.895,-1083.0677432363511
461.929,-1135.3225359479593
461.962,-1228.58684148753
461.995,-916.3802669681539
462.029,-1085.658172875088
462.062,-859.8910663500926
462.095,-688.3120892523084
462.129,-194.40373346381102
462.162,-612.6688975025737
462.195,-701.8860897123111
462.229,-822.5750847640084
462.262,-1019.927964318962
462.295,-1009.6198885245631
462.329,-1097.204294861357
462.362,-1213.784923092734
462.395,-947.3652088110489
462.429,-1129.8104571407998
462.462,-876.4493740159445
462.495,-674.6822200583713
462.529,-947.1448282676422
462.562,-555.6062390033828
462.595,-579.7968075127324
462.629,-717.9398433338831
462.662,-1126.3830552727368
462.695,-1276.9901255681873
462.729,-668.9137637133895
462.762,-530.0221106501023
462.795,-413.7528529579908
462.829,-185.9036094231023
462.862,-113.62679614868068
462.895,-348.74857566428693
462.929,-408.9605719722497
462.962,-699.21253377893
462.995,-637.1176389977302
463.029,-521.7205556916012
463.062,-499.4954940252163
463.095,-670.570394149945
463.129,-1119.1562697970958
463.162,-1201.4347415837192
463.195,-864.5810943079994
463.229,-1008.7968308384709
463.262,-816.9618219731753
463.295,-1054.5838676103967
463.329,-579.4267038686548
463.362,-895.991356984247
463.395,-552.3654583754562
463.429,-1008.4237161064324
463.462,-726.3872916108282
463.495,-930.9115965578003
463.529,-875.6730960090532
463.562,-614.4759659561131
463.595,-522.8040861315158
463.629,-836.2356791942386
463.662,-897.9228716652822
463.695,-1132.0760379808194
463.729,-1342.1065602039098
463.762,-1269.3695055519154
463.795,-1257.463417276181
463.829,-1398.2136138743792
463.862,-1165.4132201546367
463.895,-1021.1292954401929
463.929,-970.4789009567098
463.962,-1098.1741410346272
463.995,-1071.610582209454
464.029,-1000.4002661239418
464.062,-759.0858090369584
464.095,-987.1225456154839
464.129,-1273.3480771055856
464.162,-1067.2675612658434
464.195,-1040.6143956356177
464.229,-1352.9796431383047
464.262,-1209.876651251987
464.295,-1209.2967013583243
464.329,-1061.539327397582
464.362,-911.0643185380179
464.395,-1040.0659033863762
464.429,-830.9421802071454
464.462,-893.0690343178505
464.495,-935.9909767285278
464.529,-967.2063778555671
464.562,-950.7484032479827
464.595,-1202.4278486244293
464.629,-1421.5673976460516
464.662,-890.5352673234814
464.695,-885.2865882249303
464.729,-1063.5909390441402
464.762,-720.9244957431687
464.795,-141.22212399595708
464.829,-867.8355713981963
464.862,-856.4050064890928
464.895,-622.5424100120176
464.929,-1077.3891661666316
464.962,-1322.2209033581062
464.995,-871.207895386794
465.029,-898.2226577361855
465.062,-1081.4856658314266
465.095,-1326.7319175121088
465.129,-982.394856821434
465.162,-1247.8888579927657
465.195,-1337.5295168079338
465.229,-1329.8228749878872
465.262,-1179.7003121151351
465.295,-1305.986251169927
465.329,-1345.9347244396615
465.362,-931.5230877146098
465.395,-912.8297091233114
465.429,-942.4455555226074
465.462,-821.0648856265636
465.495,-1068.882409811477
465.529,-889.0865429999831
465.562,-810.7199368284523
465.595,-1107.509354425329
465.629,-863.7877637171968
465.662,-812.7906516700253
465.695,-817.1078851242453
465.729,-511.7689687523542
465.762,-681.5892641440087
465.795,-963.8125416280183
465.829,-841.2863077498337
465.862,-843.9383884857245
465.895,-1141.7897782450395
465.929,-1461.9192643213644
465.962,-1153.3239024291693
465.995,-838.3100597283267
466.029,-756.8456629318116
466.062,-820.5611851972388
466.095,-474.52443467864657
466.129,-603.2159325374698
466.162,-787.8641829168441
466.195,-778.5376286315875
466.229,-965.5829527488365
466.262,-1183.1671515491228
466.295,-1238.2254412379223
466.329,-1180.6989883442695
466.362,-889.0117457236217
466.395,-1259.8579402841824
466.429,-1292.2897427101534
466.462,-889.2020049298601
466.495,-1011.0143933263262
466.529,-1063.562860518966
466.562,-1066.3436853441374
466.595,-538.9551844762922
466.629,-631.7994473139901
466.662,-753.3317691146087
466.695,-748.0179613676696
466.729,-675.0973531913443
466.762,-377.6787665235097
466.795,-756.702490498577
466.829,-772.0336629079068
466.862,-752.6059334113374
466.895,-595.968531054419
466.929,-404.8497533134896
466.962,-803.2693210669634
466.995,-691.8568203109187
467.029,-674.1649119341046
467.062,-1074.9032792657504
467.095,-774.0792639966015
467.129,-491.8960259684439
467.162,-533.4221245388594
467.195,-837.2742772266879
467.229,-1082.4389046743333
467.262,-771.7007258432227
467.295,-1082.9314743472828
467.329,-1242.194615399486
467.362,-1000.51994126716
467.395,-770.6149493117003
467.429,-942.4604134136547
467.462,-979.3078192949456
467.495,-923.8008880346449
467.529,-1080.3748971627301
467.562,-1072.3480906292818
467.595,-1347.950991935193
467.629,-960.3670396406727
467.662,-344.2218823043364
467.695,-680.0159646791499
467.729,-527.5500314708793
467.762,-678.257908729752
467.795,-1008.411047468284
467.829,-434.6459180603516
467.862,-882.7809135438042
467.895,-689.2344936552116
467.929,-687.3669861357756
467.962,-491.987952579305
467.995,-706.4793923435024
468.029,-1034.6007594667508
468.062,-1036.337673444425
468.095,-406.1027051317402
468.129,-634.0648086699254
468.162,-326.2624616498493
468.195,-628.9555828524108
468.229,-502.0082937577832
468.262,-910.1322256330712
468.295,-866.9768726764793
468.329,-374.93475104538584
468.362,-814.298751175111
468.395,-970.327163746546
468.429,-656.4491617091396
468.462,-714.7159495682039
468.495,-413.89774555483456
468.529,-705.0559477328829
468.562,-710.8691028291936
468.595,-634.2450518649182
468.629,-959.1350166874556
468.662,-1190.0129049258528
468.695,-1294.75889042463
468.729,-1771.8655205557468
468.762,-1336.1574450992944
468.795,-1446.842784908195
468.829,-1360.3476221425224
468.862,-927.334387479721
468.895,-1130.3333094247635
468.929,-867.7195933734654
468.962,-1220.4428380719874
468.995,-1189.569590553294
469.029,-649.101817207944
469.062,-913.1932462742028
469.095,-653.8828459139186
469.129,-229.40514079999514
469.162,-632.4401328662182
469.195,-866.3946268935889
469.229,-1264.3724487276786
469.262,-950.5424270412421
469.295,-866.6271947426573
469.329,-785.5137533142985
469.362,-546.7434993990074
469.395,-897.5190775616907
469.429,-424.107153754384
469.462,-703.3385758272442
469.495,-722.4117777732179
469.529,-778.0445989662853
469.562,-946.0179835541708
469.595,-1142.6012652596723
469.629,-954.8938051826401
469.662,-1145.7373576846826
469.695,-1076.4868090294967
469.729,-1063.5027732286512
469.762,-1053.3658491417332
469.795,-1370.8763919733804
469.829,-1809.4795334607663
469.862,-1142.4773067812087
469.895,-837.0252931529811
469.929,-1548.868427305033
469.962,-1124.2827942673412
469.995,-897.7230126036097
470.029,-1225.8322039914674
470.062,-926.875009955835
470.095,-682.0966072600809
470.129,-570.1524157655113
470.162,-358.3719875495559
470.195,-399.16833755614624
470.229,-790.2214721555157
470.262,-762.8338339233803
470.295,-694.195132384315
470.329,-480.7468374515236
470.362,-773.7526664622014
470.395,-933.9756146153717
470.429,-1186.852458849665
470.462,-807.2244979369066
470.495,-855.9550921084406
470.529,-1123.479352147015
470.562,-806.0346585999457
470.595,-877.5390541328962
470.629,-1183.2631361006931
470.662,-753.4903855492518
470.695,-1281.2362519089124
470.729,-1047.7290860428475
470.762,-982.0111717586424
470.795,-1324.0732590711318
470.829,-1051.215818556478
470.862,-1129.8501724686557
470.895,-672.2647177476615
470.929,-609.5354200749255
470.962,-728.4418196632971
470.995,-1309.533437250505
471.029,-1135.7452409915122
471.062,-1139.59276803698
471.095,-838.0273663630555
471.129,-907.5778045818456
471.162,-831.2657474218327
471.195,-594.0683306333597
471.229,-387.1455024961556
471.262,-359.5358355706264
471.295,-500.7035847142945
471.329,-678.8905472029022
471.362,-606.7897011587637
471.395,-735.4808014221392
471.429,-655.382780040838
471.462,-887.0546760018647
471.495,-646.9856182528234
471.529,-729.2995674087879
471.562,-727.0542266326092
471.595,-1055.8178428964188
471.629,-984.4783010165673
471.662,-807.8110665464008
471.695,-916.1706630573374
471.729,-1434.3609038840355
471.762,-1377.6903387207062
471.795,-1021.7363738041354
471.829,-702.9694390128393
471.862,-951.4035397506924
471.895,-1016.1784870846207
471.929,-632.4716160981877
471.962,-748.0426286053003
471.995,-710.0169052962692
472.029,-868.0217117163012
472.062,-909.664424122146
472.095,-672.2485242327883
472.129,-654.583735712745
472.162,-875.0307058514998
472.195,-1090.0588034776167
472.229,-1277.4608493964392
472.262,-1390.4196819326194
472.295,-1317.5881418272497
472.329,-1099.8459275942744
472.362,-1407.6658588953921
472.395,-1495.110570347897
472.429,-1094.0351027947968
472.462,-714.0528746188029
472.495,-677.2124751490843
472.529,-1214.6367433608993
472.562,-875.190699257324
472.595,-626.1143201848029
472.629,-948.7150197330793
472.662,-1024.066016565167
472.695,-836.1777111414812
472.729,-725.0717852966751
472.762,-765.6646677896849
472.795,-706.6300398413475
472.829,-736.0825591210428
472.862,-912.1979625089689
472.895,-971.8400147776026
472.929,-1099.828651116672
472.962,-1109.7017357716902
472.995,-894.6314253151636
473.029,-1090.5535706948535
473.062,-773.3228433945508
473.095,-1056.252489304479
473.129,-930.9983039186658
473.162,-727.8300318394084
473.195,-740.2319200456523
473.229,-1236.8497914193213
